USD
Дата: 2015-08-04T00:00:00+03:00, Объем валюты: 624.677
Дата: 2015-08-05T00:00:00+03:00, Объем валюты: 629.182
Дата: 2015-08-06T00:00:00+03:00, Объем валюты: 627.184
Дата: 2015-08-07T00:00:00+03:00, Объем валюты: 638.644
Дата: 2015-08-08T00:00:00+03:00, Объем валюты: 638.399
Дата: 2015-08-11T00:00:00+03:00, Объем валюты: 644.977
Дата: 2015-08-12T00:00:00+03:00, Объем валюты: 632.098
Дата: 2015-08-13T00:00:00+03:00, Объем валюты: 650.169
Дата: 2015-08-14T00:00:00+03:00, Объем валюты: 639.988
Дата: 2015-08-15T00:00:00+03:00, Объем валюты: 649.363
Дата: 2015-08-18T00:00:00+03:00, Объем валюты: 655.034
Дата: 2015-08-19T00:00:00+03:00, Объем валюты: 658.289
Дата: 2015-08-20T00:00:00+03:00, Объем валюты: 657.222
Дата: 2015-08-21T00:00:00+03:00, Объем валюты: 669.608
Дата: 2015-08-22T00:00:00+03:00, Объем валюты: 681.216
Дата: 2015-08-25T00:00:00+03:00, Объем валюты: 707.465
Дата: 2015-08-26T00:00:00+03:00, Объем валюты: 699.461
Дата: 2015-08-27T00:00:00+03:00, Объем валюты: 693.142
Дата: 2015-08-28T00:00:00+03:00, Объем валюты: 674.473
Дата: 2015-08-29T00:00:00+03:00, Объем валюты: 664.779
Дата: 2015-09-01T00:00:00+03:00, Объем валюты: 667.152
Дата: 2015-09-02T00:00:00+03:00, Объем валюты: 653.495
Дата: 2015-09-03T00:00:00+03:00, Объем валюты: 666.756
Дата: 2015-09-04T00:00:00+03:00, Объем валюты: 670.102
Дата: 2015-09-05T00:00:00+03:00, Объем валюты: 676.85
Дата: 2015-09-08T00:00:00+03:00, Объем валюты: 684.864
Дата: 2015-09-09T00:00:00+03:00, Объем валюты: 687.932
Дата: 2015-09-10T00:00:00+03:00, Объем валюты: 676.219
Дата: 2015-09-11T00:00:00+03:00, Объем валюты: 684.961
Дата: 2015-09-12T00:00:00+03:00, Объем валюты: 680.093
Дата: 2015-09-15T00:00:00+03:00, Объем валюты: 679.571
Дата: 2015-09-16T00:00:00+03:00, Объем валюты: 671.574
Дата: 2015-09-17T00:00:00+03:00, Объем валюты: 659.273
Дата: 2015-09-18T00:00:00+03:00, Объем валюты: 653.623
Дата: 2015-09-19T00:00:00+03:00, Объем валюты: 656.445
Дата: 2015-09-22T00:00:00+03:00, Объем валюты: 661.455
Дата: 2015-09-23T00:00:00+03:00, Объем валюты: 661.747
Дата: 2015-09-24T00:00:00+03:00, Объем валюты: 660.41
Дата: 2015-09-25T00:00:00+03:00, Объем валюты: 665.151
Дата: 2015-09-26T00:00:00+03:00, Объем валюты: 656.727
Дата: 2015-09-29T00:00:00+03:00, Объем валюты: 655.47
Дата: 2015-09-30T00:00:00+03:00, Объем валюты: 662.367
Дата: 2015-10-01T00:00:00+03:00, Объем валюты: 657.364
Дата: 2015-10-02T00:00:00+03:00, Объем валюты: 650.336
Дата: 2015-10-03T00:00:00+03:00, Объем валюты: 659.414
Дата: 2015-10-06T00:00:00+03:00, Объем валюты: 656.248
Дата: 2015-10-07T00:00:00+03:00, Объем валюты: 650.962
Дата: 2015-10-08T00:00:00+03:00, Объем валюты: 627.061
Дата: 2015-10-09T00:00:00+03:00, Объем валюты: 622.942
Дата: 2015-10-10T00:00:00+03:00, Объем валюты: 612.967
Дата: 2015-10-13T00:00:00+03:00, Объем валюты: 611.535
Дата: 2015-10-14T00:00:00+03:00, Объем валюты: 622.237
Дата: 2015-10-15T00:00:00+03:00, Объем валюты: 631.248
Дата: 2015-10-16T00:00:00+03:00, Объем валюты: 622.433
Дата: 2015-10-17T00:00:00+03:00, Объем валюты: 613.587
Дата: 2015-10-20T00:00:00+03:00, Объем валюты: 614.419
Дата: 2015-10-21T00:00:00+03:00, Объем валюты: 621.62
Дата: 2015-10-22T00:00:00+03:00, Объем валюты: 626.309
Дата: 2015-10-23T00:00:00+03:00, Объем валюты: 627.888
Дата: 2015-10-24T00:00:00+03:00, Объем валюты: 619.286
Дата: 2015-10-27T00:00:00+03:00, Объем валюты: 625.038
Дата: 2015-10-28T00:00:00+03:00, Объем валюты: 635.004
Дата: 2015-10-29T00:00:00+03:00, Объем валюты: 653.159
Дата: 2015-10-30T00:00:00+03:00, Объем валюты: 641.686
Дата: 2015-10-31T00:00:00+03:00, Объем валюты: 643.742
Дата: 2015-11-03T00:00:00+03:00, Объем валюты: 637.993
Дата: 2015-11-04T00:00:00+03:00, Объем валюты: 638.525
Дата: 2015-11-06T00:00:00+03:00, Объем валюты: 633.991
Дата: 2015-11-07T00:00:00+03:00, Объем валюты: 636.832
Дата: 2015-11-10T00:00:00+03:00, Объем валюты: 646.606
Дата: 2015-11-11T00:00:00+03:00, Объем валюты: 643.908
Дата: 2015-11-12T00:00:00+03:00, Объем валюты: 645.693
Дата: 2015-11-13T00:00:00+03:00, Объем валюты: 654.541
Дата: 2015-11-14T00:00:00+03:00, Объем валюты: 666.343
Дата: 2015-11-17T00:00:00+03:00, Объем валюты: 664.607
Дата: 2015-11-18T00:00:00+03:00, Объем валюты: 654.799
Дата: 2015-11-19T00:00:00+03:00, Объем валюты: 647.785
Дата: 2015-11-20T00:00:00+03:00, Объем валюты: 649.12
Дата: 2015-11-21T00:00:00+03:00, Объем валюты: 648.673
Дата: 2015-11-24T00:00:00+03:00, Объем валюты: 655.973
Дата: 2015-11-25T00:00:00+03:00, Объем валюты: 656.21
Дата: 2015-11-26T00:00:00+03:00, Объем валюты: 654.789
Дата: 2015-11-27T00:00:00+03:00, Объем валюты: 656.836
Дата: 2015-11-28T00:00:00+03:00, Объем валюты: 662.393
Дата: 2015-12-01T00:00:00+03:00, Объем валюты: 667.37
Дата: 2015-12-02T00:00:00+03:00, Объем валюты: 662.584
Дата: 2015-12-03T00:00:00+03:00, Объем валюты: 667.402
Дата: 2015-12-04T00:00:00+03:00, Объем валюты: 677.691
Дата: 2015-12-05T00:00:00+03:00, Объем валюты: 676.698
Дата: 2015-12-08T00:00:00+03:00, Объем валюты: 685.156
Дата: 2015-12-09T00:00:00+03:00, Объем валюты: 693.026
Дата: 2015-12-10T00:00:00+03:00, Объем валюты: 692
Дата: 2015-12-11T00:00:00+03:00, Объем валюты: 692.151
Дата: 2015-12-12T00:00:00+03:00, Объем валюты: 691.755
Дата: 2015-12-15T00:00:00+03:00, Объем валюты: 702.244
Дата: 2015-12-16T00:00:00+03:00, Объем валюты: 708.295
Дата: 2015-12-17T00:00:00+03:00, Объем валюты: 704.012
Дата: 2015-12-18T00:00:00+03:00, Объем валюты: 705.806
Дата: 2015-12-19T00:00:00+03:00, Объем валюты: 713.215
Дата: 2015-12-22T00:00:00+03:00, Объем валюты: 712.553
Дата: 2015-12-23T00:00:00+03:00, Объем валюты: 711.211
Дата: 2015-12-24T00:00:00+03:00, Объем валюты: 709.333
Дата: 2015-12-25T00:00:00+03:00, Объем валюты: 695.165
Дата: 2015-12-26T00:00:00+03:00, Объем валюты: 702.69
Дата: 2015-12-29T00:00:00+03:00, Объем валюты: 707.865
Дата: 2015-12-30T00:00:00+03:00, Объем валюты: 725.066
Дата: 2015-12-31T00:00:00+03:00, Объем валюты: 728.827
Дата: 2016-01-01T00:00:00+03:00, Объем валюты: 729.299
Дата: 2016-01-12T00:00:00+03:00, Объем валюты: 759.507
Дата: 2016-01-13T00:00:00+03:00, Объем валюты: 766.041
Дата: 2016-01-14T00:00:00+03:00, Объем валюты: 764.275
Дата: 2016-01-15T00:00:00+03:00, Объем валюты: 765.23
Дата: 2016-01-16T00:00:00+03:00, Объем валюты: 765.65
Дата: 2016-01-19T00:00:00+03:00, Объем валюты: 786.678
Дата: 2016-01-20T00:00:00+03:00, Объем валюты: 784.862
Дата: 2016-01-21T00:00:00+03:00, Объем валюты: 794.614
Дата: 2016-01-22T00:00:00+03:00, Объем валюты: 835.913
Дата: 2016-01-23T00:00:00+03:00, Объем валюты: 805.714
Дата: 2016-01-26T00:00:00+03:00, Объем валюты: 777.965
Дата: 2016-01-27T00:00:00+03:00, Объем валюты: 818.394
Дата: 2016-01-28T00:00:00+03:00, Объем валюты: 789.969
Дата: 2016-01-29T00:00:00+03:00, Объем валюты: 773.674
Дата: 2016-01-30T00:00:00+03:00, Объем валюты: 751.723
Дата: 2016-02-02T00:00:00+03:00, Объем валюты: 763.264
Дата: 2016-02-03T00:00:00+03:00, Объем валюты: 779.273
Дата: 2016-02-04T00:00:00+03:00, Объем валюты: 792.593
Дата: 2016-02-05T00:00:00+03:00, Объем валюты: 764.609
Дата: 2016-02-06T00:00:00+03:00, Объем валюты: 773.409
Дата: 2016-02-09T00:00:00+03:00, Объем валюты: 768.614
Дата: 2016-02-10T00:00:00+03:00, Объем валюты: 786.805
Дата: 2016-02-11T00:00:00+03:00, Объем валюты: 790.689
Дата: 2016-02-12T00:00:00+03:00, Объем валюты: 791.144
Дата: 2016-02-13T00:00:00+03:00, Объем валюты: 794.951
Дата: 2016-02-16T00:00:00+03:00, Объем валюты: 777.792
Дата: 2016-02-17T00:00:00+03:00, Объем валюты: 762.45
Дата: 2016-02-18T00:00:00+03:00, Объем валюты: 778.503
Дата: 2016-02-19T00:00:00+03:00, Объем валюты: 754.575
Дата: 2016-02-20T00:00:00+03:00, Объем валюты: 763.657
Дата: 2016-02-21T00:00:00+03:00, Объем валюты: 771.326
Дата: 2016-02-25T00:00:00+03:00, Объем валюты: 763.928
Дата: 2016-02-26T00:00:00+03:00, Объем валюты: 763.929
Дата: 2016-02-27T00:00:00+03:00, Объем валюты: 750.903
Дата: 2016-03-01T00:00:00+03:00, Объем валюты: 758.994
Дата: 2016-03-02T00:00:00+03:00, Объем валюты: 740.536
Дата: 2016-03-03T00:00:00+03:00, Объем валюты: 736.256
Дата: 2016-03-04T00:00:00+03:00, Объем валюты: 738.242
Дата: 2016-03-05T00:00:00+03:00, Объем валюты: 731.854
Дата: 2016-03-10T00:00:00+03:00, Объем валюты: 723.775
Дата: 2016-03-11T00:00:00+03:00, Объем валюты: 710.928
Дата: 2016-03-12T00:00:00+03:00, Объем валюты: 703.067
Дата: 2016-03-15T00:00:00+03:00, Объем валюты: 701.542
Дата: 2016-03-16T00:00:00+03:00, Объем валюты: 705.408
Дата: 2016-03-17T00:00:00+03:00, Объем валюты: 710.256
Дата: 2016-03-18T00:00:00+03:00, Объем валюты: 685.598
Дата: 2016-03-19T00:00:00+03:00, Объем валюты: 684.026
Дата: 2016-03-22T00:00:00+03:00, Объем валюты: 688.086
Дата: 2016-03-23T00:00:00+03:00, Объем валюты: 677.764
Дата: 2016-03-24T00:00:00+03:00, Объем валюты: 676.409
Дата: 2016-03-25T00:00:00+03:00, Объем валюты: 689.328
Дата: 2016-03-26T00:00:00+03:00, Объем валюты: 684.346
Дата: 2016-03-29T00:00:00+03:00, Объем валюты: 677.807
Дата: 2016-03-30T00:00:00+03:00, Объем валюты: 687.549
Дата: 2016-03-31T00:00:00+03:00, Объем валюты: 676.076
Дата: 2016-04-01T00:00:00+03:00, Объем валюты: 678.552
Дата: 2016-04-02T00:00:00+03:00, Объем валюты: 671.41
Дата: 2016-04-05T00:00:00+03:00, Объем валюты: 686.753
Дата: 2016-04-06T00:00:00+03:00, Объем валюты: 688.901
Дата: 2016-04-07T00:00:00+03:00, Объем валюты: 685.215
Дата: 2016-04-08T00:00:00+03:00, Объем валюты: 677.96
Дата: 2016-04-09T00:00:00+03:00, Объем валюты: 674.662
Дата: 2016-04-12T00:00:00+03:00, Объем валюты: 671.25
Дата: 2016-04-13T00:00:00+03:00, Объем валюты: 663.456
Дата: 2016-04-14T00:00:00+03:00, Объем валюты: 657.662
Дата: 2016-04-15T00:00:00+03:00, Объем валюты: 664.954
Дата: 2016-04-16T00:00:00+03:00, Объем валюты: 660.452
Дата: 2016-04-19T00:00:00+03:00, Объем валюты: 682.724
Дата: 2016-04-20T00:00:00+03:00, Объем валюты: 656.474
Дата: 2016-04-21T00:00:00+03:00, Объем валюты: 660.364
Дата: 2016-04-22T00:00:00+03:00, Объем валюты: 650.254
Дата: 2016-04-23T00:00:00+03:00, Объем валюты: 662.198
Дата: 2016-04-26T00:00:00+03:00, Объем валюты: 666.295
Дата: 2016-04-27T00:00:00+03:00, Объем валюты: 664.559
Дата: 2016-04-28T00:00:00+03:00, Объем валюты: 651.618
Дата: 2016-04-29T00:00:00+03:00, Объем валюты: 651.133
Дата: 2016-04-30T00:00:00+03:00, Объем валюты: 643.334
Дата: 2016-05-05T00:00:00+03:00, Объем валюты: 661.718
Дата: 2016-05-06T00:00:00+03:00, Объем валюты: 658.918
Дата: 2016-05-07T00:00:00+03:00, Объем валюты: 661.928
Дата: 2016-05-11T00:00:00+03:00, Объем валюты: 663.277
Дата: 2016-05-12T00:00:00+03:00, Объем валюты: 662.428
Дата: 2016-05-13T00:00:00+03:00, Объем валюты: 649.607
Дата: 2016-05-14T00:00:00+03:00, Объем валюты: 649.306
Дата: 2016-05-17T00:00:00+03:00, Объем валюты: 648.895
Дата: 2016-05-18T00:00:00+03:00, Объем валюты: 645.138
Дата: 2016-05-19T00:00:00+03:00, Объем валюты: 650.641
Дата: 2016-05-20T00:00:00+03:00, Объем валюты: 662.11
Дата: 2016-05-21T00:00:00+03:00, Объем валюты: 663.775
Дата: 2016-05-24T00:00:00+03:00, Объем валюты: 670.475
Дата: 2016-05-25T00:00:00+03:00, Объем валюты: 670.493
Дата: 2016-05-26T00:00:00+03:00, Объем валюты: 658.949
Дата: 2016-05-27T00:00:00+03:00, Объем валюты: 652.062
Дата: 2016-05-28T00:00:00+03:00, Объем валюты: 660.413
Дата: 2016-05-31T00:00:00+03:00, Объем валюты: 660.825
Дата: 2016-06-01T00:00:00+03:00, Объем валюты: 659.962
Дата: 2016-06-02T00:00:00+03:00, Объем валюты: 666.156
Дата: 2016-06-03T00:00:00+03:00, Объем валюты: 667.491
Дата: 2016-06-04T00:00:00+03:00, Объем валюты: 668.529
Дата: 2016-06-07T00:00:00+03:00, Объем валюты: 657.894
Дата: 2016-06-08T00:00:00+03:00, Объем валюты: 652.089
Дата: 2016-06-09T00:00:00+03:00, Объем валюты: 646.797
Дата: 2016-06-10T00:00:00+03:00, Объем валюты: 637.402
Дата: 2016-06-11T00:00:00+03:00, Объем валюты: 647.077
Дата: 2016-06-15T00:00:00+03:00, Объем валюты: 660.306
Дата: 2016-06-16T00:00:00+03:00, Объем валюты: 659.156
Дата: 2016-06-17T00:00:00+03:00, Объем валюты: 658.618
Дата: 2016-06-18T00:00:00+03:00, Объем валюты: 654.398
Дата: 2016-06-21T00:00:00+03:00, Объем валюты: 641.509
Дата: 2016-06-22T00:00:00+03:00, Объем валюты: 641.743
Дата: 2016-06-23T00:00:00+03:00, Объем валюты: 637.162
Дата: 2016-06-24T00:00:00+03:00, Объем валюты: 643.212
Дата: 2016-06-25T00:00:00+03:00, Объем валюты: 655.287
Дата: 2016-06-28T00:00:00+03:00, Объем валюты: 650.588
Дата: 2016-06-29T00:00:00+03:00, Объем валюты: 648.095
Дата: 2016-06-30T00:00:00+03:00, Объем валюты: 642.575
Дата: 2016-07-01T00:00:00+03:00, Объем валюты: 641.755
Дата: 2016-07-02T00:00:00+03:00, Объем валюты: 640.165
Дата: 2016-07-05T00:00:00+03:00, Объем валюты: 636.844
Дата: 2016-07-06T00:00:00+03:00, Объем валюты: 642.676
Дата: 2016-07-07T00:00:00+03:00, Объем валюты: 646.304
Дата: 2016-07-08T00:00:00+03:00, Объем валюты: 640.5
Дата: 2016-07-09T00:00:00+03:00, Объем валюты: 642.488
Дата: 2016-07-12T00:00:00+03:00, Объем валюты: 642.024
Дата: 2016-07-13T00:00:00+03:00, Объем валюты: 639.029
Дата: 2016-07-14T00:00:00+03:00, Объем валюты: 638.531
Дата: 2016-07-15T00:00:00+03:00, Объем валюты: 635.773
Дата: 2016-07-16T00:00:00+03:00, Объем валюты: 631.697
Дата: 2016-07-19T00:00:00+03:00, Объем валюты: 631.154
Дата: 2016-07-20T00:00:00+03:00, Объем валюты: 629.891
Дата: 2016-07-21T00:00:00+03:00, Объем валюты: 634.183
Дата: 2016-07-22T00:00:00+03:00, Объем валюты: 637.373
Дата: 2016-07-23T00:00:00+03:00, Объем валюты: 646.27
Дата: 2016-07-26T00:00:00+03:00, Объем валюты: 649.184
Дата: 2016-07-27T00:00:00+03:00, Объем валюты: 657.408
Дата: 2016-07-28T00:00:00+03:00, Объем валюты: 659.467
Дата: 2016-07-29T00:00:00+03:00, Объем валюты: 661.125
Дата: 2016-07-30T00:00:00+03:00, Объем валюты: 670.512
Дата: 2016-08-02T00:00:00+03:00, Объем валюты: 659.553
Дата: 2016-08-03T00:00:00+03:00, Объем валюты: 668.816
Дата: 2016-08-04T00:00:00+03:00, Объем валюты: 667.42
Дата: 2016-08-05T00:00:00+03:00, Объем валюты: 663.941
Дата: 2016-08-06T00:00:00+03:00, Объем валюты: 655.627
Дата: 2016-08-09T00:00:00+03:00, Объем валюты: 650.799
Дата: 2016-08-10T00:00:00+03:00, Объем валюты: 647.848
Дата: 2016-08-11T00:00:00+03:00, Объем валюты: 648.137
Дата: 2016-08-12T00:00:00+03:00, Объем валюты: 649.497
Дата: 2016-08-13T00:00:00+03:00, Объем валюты: 643.364
Дата: 2016-08-16T00:00:00+03:00, Объем валюты: 642.076
Дата: 2016-08-17T00:00:00+03:00, Объем валюты: 639.514
Дата: 2016-08-18T00:00:00+03:00, Объем валюты: 639.943
Дата: 2016-08-19T00:00:00+03:00, Объем валюты: 635.487
Дата: 2016-08-20T00:00:00+03:00, Объем валюты: 639.391
Дата: 2016-08-23T00:00:00+03:00, Объем валюты: 642.078
Дата: 2016-08-24T00:00:00+03:00, Объем валюты: 647.684
Дата: 2016-08-25T00:00:00+03:00, Объем валюты: 648.14
Дата: 2016-08-26T00:00:00+03:00, Объем валюты: 649.459
Дата: 2016-08-27T00:00:00+03:00, Объем валюты: 647.38
Дата: 2016-08-30T00:00:00+03:00, Объем валюты: 650.81
Дата: 2016-08-31T00:00:00+03:00, Объем валюты: 649.072
Дата: 2016-09-01T00:00:00+03:00, Объем валюты: 652.535
Дата: 2016-09-02T00:00:00+03:00, Объем валюты: 652.566
Дата: 2016-09-03T00:00:00+03:00, Объем валюты: 658.684
Дата: 2016-09-06T00:00:00+03:00, Объем валюты: 647.644
Дата: 2016-09-07T00:00:00+03:00, Объем валюты: 648.306
Дата: 2016-09-08T00:00:00+03:00, Объем валюты: 643.804
Дата: 2016-09-09T00:00:00+03:00, Объем валюты: 639.73
Дата: 2016-09-10T00:00:00+03:00, Объем валюты: 641.617
Дата: 2016-09-13T00:00:00+03:00, Объем валюты: 650.539
Дата: 2016-09-14T00:00:00+03:00, Объем валюты: 648.102
Дата: 2016-09-15T00:00:00+03:00, Объем валюты: 649.737
Дата: 2016-09-16T00:00:00+03:00, Объем валюты: 652.17
Дата: 2016-09-17T00:00:00+03:00, Объем валюты: 649.94
Дата: 2016-09-20T00:00:00+03:00, Объем валюты: 649.173
Дата: 2016-09-21T00:00:00+03:00, Объем валюты: 647.513
Дата: 2016-09-22T00:00:00+03:00, Объем валюты: 644.424
Дата: 2016-09-23T00:00:00+03:00, Объем валюты: 637.942
Дата: 2016-09-24T00:00:00+03:00, Объем валюты: 638.642
