CurrencyName: USD
Denomination: 24
Дата: 2015-08-13T00:00:00+03:00, Объем валюты: 1560.41
Дата: 2015-08-14T00:00:00+03:00, Объем валюты: 1535.97
Дата: 2015-08-15T00:00:00+03:00, Объем валюты: 1558.47
Дата: 2015-08-18T00:00:00+03:00, Объем валюты: 1572.08
Дата: 2015-08-19T00:00:00+03:00, Объем валюты: 1579.89
Дата: 2015-08-20T00:00:00+03:00, Объем валюты: 1577.33
Дата: 2015-08-21T00:00:00+03:00, Объем валюты: 1607.06
Дата: 2015-08-22T00:00:00+03:00, Объем валюты: 1634.92
Дата: 2015-08-25T00:00:00+03:00, Объем валюты: 1697.92
Дата: 2015-08-26T00:00:00+03:00, Объем валюты: 1678.71
Дата: 2015-08-27T00:00:00+03:00, Объем валюты: 1663.54
Дата: 2015-08-28T00:00:00+03:00, Объем валюты: 1618.74
Дата: 2015-08-29T00:00:00+03:00, Объем валюты: 1595.47
Дата: 2015-09-01T00:00:00+03:00, Объем валюты: 1601.16
Дата: 2015-09-02T00:00:00+03:00, Объем валюты: 1568.39
Дата: 2015-09-03T00:00:00+03:00, Объем валюты: 1600.21
Дата: 2015-09-04T00:00:00+03:00, Объем валюты: 1608.24
Дата: 2015-09-05T00:00:00+03:00, Объем валюты: 1624.44
Дата: 2015-09-08T00:00:00+03:00, Объем валюты: 1643.67
Дата: 2015-09-09T00:00:00+03:00, Объем валюты: 1651.04
Дата: 2015-09-10T00:00:00+03:00, Объем валюты: 1622.93
Дата: 2015-09-11T00:00:00+03:00, Объем валюты: 1643.91
Дата: 2015-09-12T00:00:00+03:00, Объем валюты: 1632.22
Дата: 2015-09-15T00:00:00+03:00, Объем валюты: 1630.97
Дата: 2015-09-16T00:00:00+03:00, Объем валюты: 1611.78
Дата: 2015-09-17T00:00:00+03:00, Объем валюты: 1582.26
Дата: 2015-09-18T00:00:00+03:00, Объем валюты: 1568.7
Дата: 2015-09-19T00:00:00+03:00, Объем валюты: 1575.47
Дата: 2015-09-22T00:00:00+03:00, Объем валюты: 1587.49
Дата: 2015-09-23T00:00:00+03:00, Объем валюты: 1588.19
Дата: 2015-09-24T00:00:00+03:00, Объем валюты: 1584.98
Дата: 2015-09-25T00:00:00+03:00, Объем валюты: 1596.36
Дата: 2015-09-26T00:00:00+03:00, Объем валюты: 1576.14
Дата: 2015-09-29T00:00:00+03:00, Объем валюты: 1573.13
Дата: 2015-09-30T00:00:00+03:00, Объем валюты: 1589.68
Дата: 2015-10-01T00:00:00+03:00, Объем валюты: 1577.67
Дата: 2015-10-02T00:00:00+03:00, Объем валюты: 1560.81
Дата: 2015-10-03T00:00:00+03:00, Объем валюты: 1582.59
Дата: 2015-10-06T00:00:00+03:00, Объем валюты: 1575
Дата: 2015-10-07T00:00:00+03:00, Объем валюты: 1562.31
Дата: 2015-10-08T00:00:00+03:00, Объем валюты: 1504.95
Дата: 2015-10-09T00:00:00+03:00, Объем валюты: 1495.06
Дата: 2015-10-10T00:00:00+03:00, Объем валюты: 1471.12
Дата: 2015-10-13T00:00:00+03:00, Объем валюты: 1467.68
Дата: 2015-10-14T00:00:00+03:00, Объем валюты: 1493.37
Дата: 2015-10-15T00:00:00+03:00, Объем валюты: 1515
Дата: 2015-10-16T00:00:00+03:00, Объем валюты: 1493.84
Дата: 2015-10-17T00:00:00+03:00, Объем валюты: 1472.61
Дата: 2015-10-20T00:00:00+03:00, Объем валюты: 1474.61
Дата: 2015-10-21T00:00:00+03:00, Объем валюты: 1491.89
Дата: 2015-10-22T00:00:00+03:00, Объем валюты: 1503.14
Дата: 2015-10-23T00:00:00+03:00, Объем валюты: 1506.93
Дата: 2015-10-24T00:00:00+03:00, Объем валюты: 1486.29
Дата: 2015-10-27T00:00:00+03:00, Объем валюты: 1500.09
Дата: 2015-10-28T00:00:00+03:00, Объем валюты: 1524.01
Дата: 2015-10-29T00:00:00+03:00, Объем валюты: 1567.58
Дата: 2015-10-30T00:00:00+03:00, Объем валюты: 1540.05
Дата: 2015-10-31T00:00:00+03:00, Объем валюты: 1544.98
Дата: 2015-11-03T00:00:00+03:00, Объем валюты: 1531.18
Дата: 2015-11-04T00:00:00+03:00, Объем валюты: 1532.46
Дата: 2015-11-06T00:00:00+03:00, Объем валюты: 1521.58
Дата: 2015-11-07T00:00:00+03:00, Объем валюты: 1528.4
Дата: 2015-11-10T00:00:00+03:00, Объем валюты: 1551.85
Дата: 2015-11-11T00:00:00+03:00, Объем валюты: 1545.38
Дата: 2015-11-12T00:00:00+03:00, Объем валюты: 1549.66
Дата: 2015-11-13T00:00:00+03:00, Объем валюты: 1570.9
Дата: 2015-11-14T00:00:00+03:00, Объем валюты: 1599.22
Дата: 2015-11-17T00:00:00+03:00, Объем валюты: 1595.06
Дата: 2015-11-18T00:00:00+03:00, Объем валюты: 1571.52
Дата: 2015-11-19T00:00:00+03:00, Объем валюты: 1554.68
Дата: 2015-11-20T00:00:00+03:00, Объем валюты: 1557.89
Дата: 2015-11-21T00:00:00+03:00, Объем валюты: 1556.82
Дата: 2015-11-24T00:00:00+03:00, Объем валюты: 1574.34
Дата: 2015-11-25T00:00:00+03:00, Объем валюты: 1574.9
Дата: 2015-11-26T00:00:00+03:00, Объем валюты: 1571.49
Дата: 2015-11-27T00:00:00+03:00, Объем валюты: 1576.41
Дата: 2015-11-28T00:00:00+03:00, Объем валюты: 1589.74
Дата: 2015-12-01T00:00:00+03:00, Объем валюты: 1601.69
Дата: 2015-12-02T00:00:00+03:00, Объем валюты: 1590.2
Дата: 2015-12-03T00:00:00+03:00, Объем валюты: 1601.76
Дата: 2015-12-04T00:00:00+03:00, Объем валюты: 1626.46
Дата: 2015-12-05T00:00:00+03:00, Объем валюты: 1624.08
Дата: 2015-12-08T00:00:00+03:00, Объем валюты: 1644.37
Дата: 2015-12-09T00:00:00+03:00, Объем валюты: 1663.26
Дата: 2015-12-10T00:00:00+03:00, Объем валюты: 1660.8
Дата: 2015-12-11T00:00:00+03:00, Объем валюты: 1661.16
Дата: 2015-12-12T00:00:00+03:00, Объем валюты: 1660.21
Дата: 2015-12-15T00:00:00+03:00, Объем валюты: 1685.39
Дата: 2015-12-16T00:00:00+03:00, Объем валюты: 1699.91
Дата: 2015-12-17T00:00:00+03:00, Объем валюты: 1689.63
Дата: 2015-12-18T00:00:00+03:00, Объем валюты: 1693.93
Дата: 2015-12-19T00:00:00+03:00, Объем валюты: 1711.72
Дата: 2015-12-22T00:00:00+03:00, Объем валюты: 1710.13
Дата: 2015-12-23T00:00:00+03:00, Объем валюты: 1706.91
Дата: 2015-12-24T00:00:00+03:00, Объем валюты: 1702.4
Дата: 2015-12-25T00:00:00+03:00, Объем валюты: 1668.4
Дата: 2015-12-26T00:00:00+03:00, Объем валюты: 1686.46
Дата: 2015-12-29T00:00:00+03:00, Объем валюты: 1698.88
Дата: 2015-12-30T00:00:00+03:00, Объем валюты: 1740.16
Дата: 2015-12-31T00:00:00+03:00, Объем валюты: 1749.18
Дата: 2016-01-01T00:00:00+03:00, Объем валюты: 1750.32
Дата: 2016-01-12T00:00:00+03:00, Объем валюты: 1822.82
Дата: 2016-01-13T00:00:00+03:00, Объем валюты: 1838.5
Дата: 2016-01-14T00:00:00+03:00, Объем валюты: 1834.26
Дата: 2016-01-15T00:00:00+03:00, Объем валюты: 1836.55
Дата: 2016-01-16T00:00:00+03:00, Объем валюты: 1837.56
Дата: 2016-01-19T00:00:00+03:00, Объем валюты: 1888.03
Дата: 2016-01-20T00:00:00+03:00, Объем валюты: 1883.67
Дата: 2016-01-21T00:00:00+03:00, Объем валюты: 1907.07
Дата: 2016-01-22T00:00:00+03:00, Объем валюты: 2006.19
Дата: 2016-01-23T00:00:00+03:00, Объем валюты: 1933.71
Дата: 2016-01-26T00:00:00+03:00, Объем валюты: 1867.12
Дата: 2016-01-27T00:00:00+03:00, Объем валюты: 1964.15
Дата: 2016-01-28T00:00:00+03:00, Объем валюты: 1895.93
Дата: 2016-01-29T00:00:00+03:00, Объем валюты: 1856.82
Дата: 2016-01-30T00:00:00+03:00, Объем валюты: 1804.14
Дата: 2016-02-02T00:00:00+03:00, Объем валюты: 1831.83
Дата: 2016-02-03T00:00:00+03:00, Объем валюты: 1870.26
Дата: 2016-02-04T00:00:00+03:00, Объем валюты: 1902.22
Дата: 2016-02-05T00:00:00+03:00, Объем валюты: 1835.06
Дата: 2016-02-06T00:00:00+03:00, Объем валюты: 1856.18
Дата: 2016-02-09T00:00:00+03:00, Объем валюты: 1844.67
Дата: 2016-02-10T00:00:00+03:00, Объем валюты: 1888.33
Дата: 2016-02-11T00:00:00+03:00, Объем валюты: 1897.65
Дата: 2016-02-12T00:00:00+03:00, Объем валюты: 1898.75
Дата: 2016-02-13T00:00:00+03:00, Объем валюты: 1907.88
Дата: 2016-02-16T00:00:00+03:00, Объем валюты: 1866.7
Дата: 2016-02-17T00:00:00+03:00, Объем валюты: 1829.88
Дата: 2016-02-18T00:00:00+03:00, Объем валюты: 1868.41
Дата: 2016-02-19T00:00:00+03:00, Объем валюты: 1810.98
Дата: 2016-02-20T00:00:00+03:00, Объем валюты: 1832.78
Дата: 2016-02-21T00:00:00+03:00, Объем валюты: 1851.18
Дата: 2016-02-25T00:00:00+03:00, Объем валюты: 1833.43
Дата: 2016-02-26T00:00:00+03:00, Объем валюты: 1833.43
Дата: 2016-02-27T00:00:00+03:00, Объем валюты: 1802.17
Дата: 2016-03-01T00:00:00+03:00, Объем валюты: 1821.59
Дата: 2016-03-02T00:00:00+03:00, Объем валюты: 1777.29
Дата: 2016-03-03T00:00:00+03:00, Объем валюты: 1767.01
Дата: 2016-03-04T00:00:00+03:00, Объем валюты: 1771.78
Дата: 2016-03-05T00:00:00+03:00, Объем валюты: 1756.45
Дата: 2016-03-10T00:00:00+03:00, Объем валюты: 1737.06
Дата: 2016-03-11T00:00:00+03:00, Объем валюты: 1706.23
Дата: 2016-03-12T00:00:00+03:00, Объем валюты: 1687.36
Дата: 2016-03-15T00:00:00+03:00, Объем валюты: 1683.7
Дата: 2016-03-16T00:00:00+03:00, Объем валюты: 1692.98
Дата: 2016-03-17T00:00:00+03:00, Объем валюты: 1704.61
Дата: 2016-03-18T00:00:00+03:00, Объем валюты: 1645.44
Дата: 2016-03-19T00:00:00+03:00, Объем валюты: 1641.66
Дата: 2016-03-22T00:00:00+03:00, Объем валюты: 1651.41
Дата: 2016-03-23T00:00:00+03:00, Объем валюты: 1626.63
Дата: 2016-03-24T00:00:00+03:00, Объем валюты: 1623.38
Дата: 2016-03-25T00:00:00+03:00, Объем валюты: 1654.39
Дата: 2016-03-26T00:00:00+03:00, Объем валюты: 1642.43
Дата: 2016-03-29T00:00:00+03:00, Объем валюты: 1626.74
Дата: 2016-03-30T00:00:00+03:00, Объем валюты: 1650.12
Дата: 2016-03-31T00:00:00+03:00, Объем валюты: 1622.58
Дата: 2016-04-01T00:00:00+03:00, Объем валюты: 1628.52
Дата: 2016-04-02T00:00:00+03:00, Объем валюты: 1611.38
Дата: 2016-04-05T00:00:00+03:00, Объем валюты: 1648.21
Дата: 2016-04-06T00:00:00+03:00, Объем валюты: 1653.36
Дата: 2016-04-07T00:00:00+03:00, Объем валюты: 1644.52
Дата: 2016-04-08T00:00:00+03:00, Объем валюты: 1627.1
Дата: 2016-04-09T00:00:00+03:00, Объем валюты: 1619.19
Дата: 2016-04-12T00:00:00+03:00, Объем валюты: 1611
Дата: 2016-04-13T00:00:00+03:00, Объем валюты: 1592.29
Дата: 2016-04-14T00:00:00+03:00, Объем валюты: 1578.39
Дата: 2016-04-15T00:00:00+03:00, Объем валюты: 1595.89
Дата: 2016-04-16T00:00:00+03:00, Объем валюты: 1585.08
Дата: 2016-04-19T00:00:00+03:00, Объем валюты: 1638.54
Дата: 2016-04-20T00:00:00+03:00, Объем валюты: 1575.54
Дата: 2016-04-21T00:00:00+03:00, Объем валюты: 1584.87
Дата: 2016-04-22T00:00:00+03:00, Объем валюты: 1560.61
Дата: 2016-04-23T00:00:00+03:00, Объем валюты: 1589.28
Дата: 2016-04-26T00:00:00+03:00, Объем валюты: 1599.11
Дата: 2016-04-27T00:00:00+03:00, Объем валюты: 1594.94
Дата: 2016-04-28T00:00:00+03:00, Объем валюты: 1563.88
Дата: 2016-04-29T00:00:00+03:00, Объем валюты: 1562.72
Дата: 2016-04-30T00:00:00+03:00, Объем валюты: 1544
Дата: 2016-05-05T00:00:00+03:00, Объем валюты: 1588.12
Дата: 2016-05-06T00:00:00+03:00, Объем валюты: 1581.4
Дата: 2016-05-07T00:00:00+03:00, Объем валюты: 1588.63
Дата: 2016-05-11T00:00:00+03:00, Объем валюты: 1591.86
Дата: 2016-05-12T00:00:00+03:00, Объем валюты: 1589.83
Дата: 2016-05-13T00:00:00+03:00, Объем валюты: 1559.06
Дата: 2016-05-14T00:00:00+03:00, Объем валюты: 1558.33
Дата: 2016-05-17T00:00:00+03:00, Объем валюты: 1557.35
Дата: 2016-05-18T00:00:00+03:00, Объем валюты: 1548.33
Дата: 2016-05-19T00:00:00+03:00, Объем валюты: 1561.54
Дата: 2016-05-20T00:00:00+03:00, Объем валюты: 1589.06
Дата: 2016-05-21T00:00:00+03:00, Объем валюты: 1593.06
Дата: 2016-05-24T00:00:00+03:00, Объем валюты: 1609.14
Дата: 2016-05-25T00:00:00+03:00, Объем валюты: 1609.18
Дата: 2016-05-26T00:00:00+03:00, Объем валюты: 1581.48
Дата: 2016-05-27T00:00:00+03:00, Объем валюты: 1564.95
Дата: 2016-05-28T00:00:00+03:00, Объем валюты: 1584.99
Дата: 2016-05-31T00:00:00+03:00, Объем валюты: 1585.98
Дата: 2016-06-01T00:00:00+03:00, Объем валюты: 1583.91
Дата: 2016-06-02T00:00:00+03:00, Объем валюты: 1598.77
Дата: 2016-06-03T00:00:00+03:00, Объем валюты: 1601.98
Дата: 2016-06-04T00:00:00+03:00, Объем валюты: 1604.47
Дата: 2016-06-07T00:00:00+03:00, Объем валюты: 1578.95
Дата: 2016-06-08T00:00:00+03:00, Объем валюты: 1565.01
Дата: 2016-06-09T00:00:00+03:00, Объем валюты: 1552.31
Дата: 2016-06-10T00:00:00+03:00, Объем валюты: 1529.76
Дата: 2016-06-11T00:00:00+03:00, Объем валюты: 1552.98
Дата: 2016-06-15T00:00:00+03:00, Объем валюты: 1584.73
Дата: 2016-06-16T00:00:00+03:00, Объем валюты: 1581.97
Дата: 2016-06-17T00:00:00+03:00, Объем валюты: 1580.68
Дата: 2016-06-18T00:00:00+03:00, Объем валюты: 1570.56
Дата: 2016-06-21T00:00:00+03:00, Объем валюты: 1539.62
Дата: 2016-06-22T00:00:00+03:00, Объем валюты: 1540.18
Дата: 2016-06-23T00:00:00+03:00, Объем валюты: 1529.19
Дата: 2016-06-24T00:00:00+03:00, Объем валюты: 1543.71
Дата: 2016-06-25T00:00:00+03:00, Объем валюты: 1572.69
Дата: 2016-06-28T00:00:00+03:00, Объем валюты: 1561.41
Дата: 2016-06-29T00:00:00+03:00, Объем валюты: 1555.43
Дата: 2016-06-30T00:00:00+03:00, Объем валюты: 1542.18
Дата: 2016-07-01T00:00:00+03:00, Объем валюты: 1540.21
Дата: 2016-07-02T00:00:00+03:00, Объем валюты: 1536.4
Дата: 2016-07-05T00:00:00+03:00, Объем валюты: 1528.43
Дата: 2016-07-06T00:00:00+03:00, Объем валюты: 1542.42
Дата: 2016-07-07T00:00:00+03:00, Объем валюты: 1551.13
Дата: 2016-07-08T00:00:00+03:00, Объем валюты: 1537.2
Дата: 2016-07-09T00:00:00+03:00, Объем валюты: 1541.97
Дата: 2016-07-12T00:00:00+03:00, Объем валюты: 1540.86
Дата: 2016-07-13T00:00:00+03:00, Объем валюты: 1533.67
Дата: 2016-07-14T00:00:00+03:00, Объем валюты: 1532.47
Дата: 2016-07-15T00:00:00+03:00, Объем валюты: 1525.86
Дата: 2016-07-16T00:00:00+03:00, Объем валюты: 1516.07
Дата: 2016-07-19T00:00:00+03:00, Объем валюты: 1514.77
Дата: 2016-07-20T00:00:00+03:00, Объем валюты: 1511.74
Дата: 2016-07-21T00:00:00+03:00, Объем валюты: 1522.04
Дата: 2016-07-22T00:00:00+03:00, Объем валюты: 1529.7
Дата: 2016-07-23T00:00:00+03:00, Объем валюты: 1551.05
Дата: 2016-07-26T00:00:00+03:00, Объем валюты: 1558.04
Дата: 2016-07-27T00:00:00+03:00, Объем валюты: 1577.78
Дата: 2016-07-28T00:00:00+03:00, Объем валюты: 1582.72
Дата: 2016-07-29T00:00:00+03:00, Объем валюты: 1586.7
Дата: 2016-07-30T00:00:00+03:00, Объем валюты: 1609.23
Дата: 2016-08-02T00:00:00+03:00, Объем валюты: 1582.93
Дата: 2016-08-03T00:00:00+03:00, Объем валюты: 1605.16
Дата: 2016-08-04T00:00:00+03:00, Объем валюты: 1601.81
Дата: 2016-08-05T00:00:00+03:00, Объем валюты: 1593.46
Дата: 2016-08-06T00:00:00+03:00, Объем валюты: 1573.5
Дата: 2016-08-09T00:00:00+03:00, Объем валюты: 1561.92
Дата: 2016-08-10T00:00:00+03:00, Объем валюты: 1554.84
Дата: 2016-08-11T00:00:00+03:00, Объем валюты: 1555.53
Дата: 2016-08-12T00:00:00+03:00, Объем валюты: 1558.79
Дата: 2016-08-13T00:00:00+03:00, Объем валюты: 1544.07
Дата: 2016-08-16T00:00:00+03:00, Объем валюты: 1540.98
Дата: 2016-08-17T00:00:00+03:00, Объем валюты: 1534.83
Дата: 2016-08-18T00:00:00+03:00, Объем валюты: 1535.86
Дата: 2016-08-19T00:00:00+03:00, Объем валюты: 1525.17
Дата: 2016-08-20T00:00:00+03:00, Объем валюты: 1534.54
Дата: 2016-08-23T00:00:00+03:00, Объем валюты: 1540.99
Дата: 2016-08-24T00:00:00+03:00, Объем валюты: 1554.44
Дата: 2016-08-25T00:00:00+03:00, Объем валюты: 1555.54
Дата: 2016-08-26T00:00:00+03:00, Объем валюты: 1558.7
Дата: 2016-08-27T00:00:00+03:00, Объем валюты: 1553.71
Дата: 2016-08-30T00:00:00+03:00, Объем валюты: 1561.94
Дата: 2016-08-31T00:00:00+03:00, Объем валюты: 1557.77
Дата: 2016-09-01T00:00:00+03:00, Объем валюты: 1566.08
Дата: 2016-09-02T00:00:00+03:00, Объем валюты: 1566.16
Дата: 2016-09-03T00:00:00+03:00, Объем валюты: 1580.84
Дата: 2016-09-06T00:00:00+03:00, Объем валюты: 1554.35
Дата: 2016-09-07T00:00:00+03:00, Объем валюты: 1555.93
